"code","country","year","prev_sfi","prev_msfi","n_msfi","n_sfi","oecd_food_aid","oecd_tot_aid","cpi","food_exp_shr_merch","food_imp_shr_merch","food_prod","fdi_netin","gdp","gdp_grw","gdp_pc_grw","gdp_pc","infl","remmit_gdp","pop_growth","pop","log_gdp","log_gdp_pc","gov_score","e_pt_coup","subreg","reg","disast_affect","prec_z","net_dens","food_exp","food_imp","ad_sdg2_aid","ad_sdg2_proj","ad_tot_aid","ad_tot_proj","ad_exc2_aid","ad_exc2_proj","fight","oecd_dnr","social.infrastructure.and.services","health","production.sectors","agriculture..forestry..fishing","agriculture","forestry","fishing","industry..mining..construction","sector.allocable","food.security.policy.and.administrative.management","household.food.security.programmes","food.safety.and.quality","cntr.x","gdp_deflate_2015","gdp_deflate_2020","cntr.y","dod_totl_gd_zs_Central.government.debt..total....of.GDP.","prm_uner_zs_Children.out.of.school....of.primary.school.age.","xpd_chex_gd_zs_Current.health.expenditure....of.GDP.","clc_mdat_zs_Droughts..floods..extreme.temperatures....of.population..average.1990.2009.","exp_gnfs_zs_Exports.of.goods.and.services....of.GDP.","exp_gnfs_kd_zg_Exports.of.goods.and.services..annual...growth.","exp_gnfs_kd_Exports.of.goods.and.services..constant.2015.US..","exp_gnfs_kn_Exports.of.goods.and.services..constant.LCU.","hou_fema_zs_Female.headed.households....of.households.with.a.female.head.","klt_dinv_cd_Foreign.direct.investment..net..BoP..current.US..","gdp_mktp_kn_GDP..constant.LCU.","gdp_defl_zs_GDP.deflator..base.year.varies.by.country.","gdp_defl_zs_ad_GDP.deflator..linked.series..base.year.varies.by.country.","gdp_pcap_pp_kd_GDP.per.capita..PPP..constant.2021.international...","gdp_mktp_pp_kd_GDP..PPP..constant.2021.international...","pov_gini_Gini.index","hiv_incd_tl_p3_Incidence.of.HIV..all..per.1.000.uninfected.population.","mlr_incd_p3_Incidence.of.malaria..per.1.000.population.at.risk.","dst_frst_10_Income.share.held.by.lowest.10.","dst_04th_20_Income.share.held.by.fourth.20.","dst_10th_10_Income.share.held.by.highest.10.","dst_05th_20_Income.share.held.by.highest.20.","dst_frst_20_Income.share.held.by.lowest.20.","dst_03rd_20_Income.share.held.by.third.20.","dst_02nd_20_Income.share.held.by.second.20.","gdp_defl_kd_zg_Inflation..GDP.deflator..annual...","gdp_defl_kd_zg_ad_Inflation..GDP.deflator..linked.series..annual...","dyn_le00_ma_in_Life.expectancy.at.birth..male..years.","dyn_le00_in_Life.expectancy.at.birth..total..years.","dyn_le00_fe_in_Life.expectancy.at.birth..female..years.","dyn_imrt_in_Mortality.rate..infant..per.1.000.live.births.","dyn_mort_Mortality.rate..under.5..per.1.000.live.births.","oda_oatl_kd_Net.official.aid.received..constant.2021.US..","oda_alld_kd_Net.official.development.assistance.and.official.aid.received..constant.2021.US..","oda_odat_kd_Net.official.development.assistance.received..constant.2021.US..","pov_dday_Poverty.headcount.ratio.at..2.15.a.day..2017.PPP.....of.population.","pov_umic_Poverty.headcount.ratio.at..6.85.a.day..2017.PPP.....of.population.","pov_lmic_Poverty.headcount.ratio.at..3.65.a.day..2017.PPP.....of.population.","pov_nahc_Poverty.headcount.ratio.at.national.poverty.lines....of.population.","pov_sopo_Poverty.headcount.ratio.at.societal.poverty.line....of.population.","dst_50md_Proportion.of.people.living.below.50.percent.of.median.income....","gdp_totl_rt_zs_Total.natural.resources.rents....of.GDP.","Var.84","Data.from.database..World.Development.Indicators","Last.Updated..11.13.2024","ec_dwntrn","cntr","e_pt_coup_attempts","e_autoc","e_democ","e_p_polity","e_polcomp","e_polity2","e_regiongeo","e_regionpol","e_regionpol_6C","e_regionpol_7C","Number_of_Events.x","Area.x","Average.dietary.energy.supply.adequacy..percent...3.year.average.","Dietary.energy.supply.used.in.the.estimation.of.prevalence.of.undernourishment..kcal.cap.day.","Prevalence.of.undernourishment..percent...3.year.average.","Prevalence.of.severe.food.insecurity.in.the.male.adult.population..percent...3.year.average.","Prevalence.of.severe.food.insecurity.in.the.female.adult.population..percent...3.year.average.","Prevalence.of.moderate.or.severe.food.insecurity.in.the.male.adult.population..percent...3.year.average.","Prevalence.of.moderate.or.severe.food.insecurity.in.the.female.adult.population..percent...3.year.average.","Number.of.severely.food.insecure.male.adults..million...3.year.average.","Number.of.severely.food.insecure.female.adults..million...3.year.average.","Number.of.moderately.or.severely.food.insecure.male.adults..million...3.year.average.","Number.of.moderately.or.severely.food.insecure.female.adults..million...3.year.average.","Value.of.food.imports.in.total.merchandise.exports..percent...3.year.average.","Percentage.of.children.under.5.years.affected.by.wasting..percent.","Number.of.children.under.5.years.affected.by.wasting..million.","Percentage.of.children.under.5.years.of.age.who.are.stunted..modelled.estimates...percent.","Number.of.children.under.5.years.of.age.who.are.stunted..modeled.estimates...million.","Percentage.of.children.under.5.years.of.age.who.are.overweight..modelled.estimates...percent.","Number.of.children.under.5.years.of.age.who.are.overweight..modeled.estimates...million.","Area.y","Prevalence.of.unaffordability..PUA...percent","Number.of.people.unable.to.afford.a.healthy.diet..NUA...million","country.x","bd_best","bd_high","bd_low","Number_of_Events.y","Category","Total.Four.wheeled.Vehicles.in.Use.Rate.by.Network","Entity","Annual.precipitation","country.y","na_prev","change_msfi","change_sfi","change_abs_msfi","change_abs_sfi","ad_sdg2_aid_gdp","ad_exc2_aid_gdp","ad_sdg2_aid_lag","ad_exc2_aid_lag","ad_sdg2_aid_gdp_lag","ad_exc2_aid_gdp_lag","food_imp_gdp","food_exp_gdp","food_imp_net","food_imp_net_gdp"
"BWA","Botswana",2019,23.1,53.1,1.3,0.6,NA,66077.703,149.753698758867,1.71226308707079,12.6666513242032,92.64,0.559653498041764,16211987795.536,3.0322025744566,1.04167163959789,6485.56819794359,2.77286442863321,0.354899139787094,1.95085634796209,2.499702,23.5090167929078,8.7773347101743,0.498481887578964,0,"Sub-Saharan Africa","Africa",10.5453414387085,-1.21878406213432,0.06,95530,852900000,6.47631025654085,15,108118344,455,88.0719723069406,440,0,"DAC",54522.828,4674.471,1884.455,1684.38,691.838,992.542,NA,168.918,64318.521,209.496,NA,NA,"Botswana",89.3616216596857,102.187266537737,"Botswana",16.193904309718,NA,6.12193203,NA,37.0878176552067,-8.81769224136181,6348730297.77044,86602929200,NA,-113402014.692137,183760200000,97.9002218652352,97.9002218652352,16891.9071536038,42224734095.6776,NA,2.77,0.155679401804916,NA,NA,NA,NA,NA,NA,NA,0.507585435653098,0.507585435653098,62.934,65.464,67.891,33.5,42.6,NA,72370002.746582,72370002.746582,NA,NA,NA,NA,NA,NA,0.656053805525875,NA,NA,NA,1,"Botswana",0,NA,NA,NA,NA,NA,9,4,4,4,1,"Botswana",109,2575,22,20.3,25.8,49.1,57.1,0.2,0.2,0.4,0.5,11,NA,NA,22.8,0.1,10,NA,"Botswana",61.3,1.4,NA,NA,NA,NA,NA,"Botswana",17.43,"Botswana",311.39807,"Botswana",0,0.00561797752808983,-0.0131578947368421,0,-0.2,0.0399476630393475,0.543252150308128,5.91272057930505,118.203112323214,0.0375771701888933,0.751217381077114,0.0526092179908282,5.89255316527591e-06,852804470,5.26033254376629
"CIV","Cote d'Ivoire",2019,9.1,38.2,9.7,2.3,1625.234,721898.777,111.606977877028,52.8960824370988,21.3625721757374,116.76,1.40583048179049,59010785541.0567,6.72137167595899,4.05385073540685,2256.83795553384,-1.10686343994188,0.543681143136754,2.53128744560298,26.147551,24.8009860699258,7.72171997784388,-0.456738579273224,0,"Sub-Saharan Africa","Africa",9.59192253962101,1.56135486074073,0.0764661463571817,8000303,2331669000,166.978500401415,145,1770016259,1581,1547.12575235579,1436,0,"DAC",168949.722,28302.079,17883.184,17371.407,12730.482,209.053,4431.872,421.963,664980.131,NA,NA,NA,"Cote d'Ivoire",100,103.261878975731,"Cote d'Ivoire",NA,11.4065599441528,3.21496511,NA,22.6604887650452,9.76296536529813,15436757537.2299,9126391635200,NA,-739662847.653744,34887866720042,101.40775669633,101.40775669633,6356.02047629595,166194369560.993,NA,0.4,269.303795628746,NA,NA,NA,NA,NA,NA,NA,1.98335249250374,1.98335249250374,58.162,59.319,60.59,56.7,76.1,NA,1280780029.29688,1280780029.29688,NA,NA,NA,NA,NA,NA,2.95827158248838,NA,NA,NA,1,"Cote d'Ivoire",0,NA,NA,NA,NA,NA,6,4,4,4,1,"Côte d'Ivoire",126,2850,10.2,9,9.2,38.3,38.2,0.7,0.7,2.8,2.7,12,NA,NA,22.8,0.9,2.5,0.1,"Côte d'Ivoire",46.7,13.2,NA,NA,NA,NA,NA,NA,NA,"Cote d'Ivoire",1446.837,"Côte d'Ivoire",0,-0.0324324324324325,-0.0833333333333332,-0.0543478260869565,-0.0952380952380951,0.282962680246377,2.62176776358853,74.9724692867492,1423.82081081979,0.135588175735244,2.57498876787097,0.0395125904293842,0.000135573572299487,2323668697,3.93770168570847
"CMR","Cameroon",2019,28.1,57,14.3,7,9165.564,753039.96,118.648588290011,19.7072618923214,20.3772701810346,104.17,2.58340602489157,37502066833.8441,3.47505998194981,0.643223203710647,1454.56406902089,2.45280214062732,0.89632151644519,2.7748797807221,25.782341,24.3476618839731,7.28246152579352,-1.05743743181229,0,"Sub-Saharan Africa","Africa",1e-20,1.08661463192503,0.193633988880403,1073712,1505865000,160.392202796809,195,1758863183,1930,1505.59717518251,1735,1,"DAC",270449.351,40378.264,26104.15,23288.109,7065.645,16118.683,103.781,2747.689,532784.694,NA,NA,3.388,"Cameroon",99.3425421379959,104.880584583365,"Cameroon",NA,8.58580017089844,3.65157914,NA,19.8500907473186,11.2229547966438,7767260248.78576,4245647328000,NA,-898870738.367898,22318394651000,104.145761213872,104.145761213872,4828.06729315181,124478877322.987,NA,0.64,232.057641005432,NA,NA,NA,NA,NA,NA,NA,1.16977181911541,1.16977181911541,60.186,61.584,62.996,51.4,77.3,NA,1418920043.94531,1418920043.94531,NA,NA,NA,NA,NA,NA,5.55584424286198,NA,NA,NA,1,"Cameroon",0,NA,NA,NA,NA,NA,7,4,4,4,NA,"Cameroon",124,2833,6.2,29.3,26.9,57.1,56.8,2.1,1.9,4,4.1,25,NA,NA,28.5,1.2,9.1,0.4,"Cameroon",52.5,13.4,"Cameroon",147,209,145,73,NA,NA,"Cameroon",1908.4283,"Cameroon",0,0.0172413793103448,0.00354609929078007,-0.0141843971631206,-0.0144927536231884,0.427688968470563,4.01470452776157,132.953918678323,1653.02074038647,0.366844173443243,4.56098649231074,0.0401541868791354,2.86307420003587e-05,1504791288,4.0125556137135
"COL","Colombia",2019,4.6,26.5,13.1,2.3,1256.724,1062479.775,140.94784969246,14.585566733597,12.4538642903129,108.22,4.33058240931506,321405606655.841,3.18685539245533,1.31495237842461,6404.10876497266,3.52301932741447,2.20297175864251,1.83074694246543,50.187406,26.4959697345776,8.76469505788441,-0.0237807534635068,0,"Latin America and the Caribbean","Americas",10.5940564120813,-1.82529019975417,0.19,7135955,6331610000,184.172751299337,363,3584059390,4177,2751.71840135407,3814,1,"DAC",581683.593,5759.294,110340.912,91309.257,87323.418,1740.608,2245.231,12718.15,833245.683,3.639,29.891,NA,"Colombia",99.9999999999999,122.077393324367,"Colombia",72.3271161212972,5.02229022979736,7.77954912,NA,15.8680386541241,3.08409774146303,48775218541.1341,1.33731e+14,NA,-10835657539.6744,8.81224e+14,120.294953383022,120.294953383022,17554.6131003746,881020494841.416,51.3,0.2,11.0968509556754,1.2,19.8,40.3,56.1,3.7,12.4,7.9,4.0026205429365,4.0026205429365,73.8,76.752,79.721,11.8,13.7,NA,951270019.53125,951270019.53125,5.3,34.8,13.7,NA,29.2,21.2,4.30433092902696,NA,NA,NA,1,"Colombia",0,NA,NA,NA,NA,NA,18,2,2,2,5,"Colombia",129,3046,4.3,4.1,5,23.5,29.6,0.8,1,4.4,5.7,12,NA,NA,11.6,0.4,5.7,0.2,"Colombia",32.7,16.3,"Colombia",73,75,73,49,"Colombia",29.91,"Colombia",3088.0723,"Colombia",0,-0.0642570281124499,-0.0222222222222221,-0.0826446280991736,-0.0454545454545453,0.0573022833097457,0.856151337864058,116.292202812784,3742.35908283828,0.0373354616920611,1.20147955577195,0.0196997496897428,2.22023351560296e-05,6324474045,1.96775473545868
"CRI","Costa Rica",2019,2.4,14.5,0.7,0.1,NA,64435.418,128.845743336848,39.1221437690012,13.1806920685055,96.39,4.22094016660926,64382494196.5155,2.41751181706449,1.53529056591222,12662.4228535715,2.09604635327807,0.859046861806646,0.865128346659953,5.084532,24.8881076038578,9.44639405602675,0.628686654567719,0,"Latin America and the Caribbean","Americas",1e-20,-0.965070376105445,0.87,4514352,1937102000,2.96031073793878,28,737806613,510,663.091528264529,482,0,"DAC",28393.698,343.29,3458.707,2236.253,2186.782,34.394,15.077,1169.832,56534.908,NA,NA,NA,"Costa Rica",95.3528389066229,105.625344746431,"Costa Rica",NA,2.91513991355896,7.22124958,NA,34.3253215588929,4.26147004629227,21667497333.8772,12305174793963.3,NA,-2695142885.44097,36094025075000,104.815546909463,104.815546909463,23251.2001304615,118221471101.735,48.2,0.15,0.0533832026100453,1.6,20.7,36.7,53.7,4.4,12.8,8.4,2.56679211775625,2.56679211775625,77.002,79.427,81.953,7.2,8.3,NA,58970001.2207031,58970001.2207031,1.1,13.7,3.5,23.9,24,19.1,0.759689840900586,NA,NA,NA,1,"Costa Rica",0,NA,NA,NA,NA,NA,17,2,2,2,1,"Costa Rica",123,3021,NA,2,2.7,12.4,16.6,NA,NA,0.2,0.3,16,NA,NA,8.6,NA,7.5,NA,"Costa Rica",15.2,0.8,NA,NA,NA,NA,NA,"Costa Rica",28.05,"Costa Rica",2912.0583,"Costa Rica",0,-0.0583941605839417,-0.0909090909090908,0,0,0.00459800567667197,1.02992519401402,3.32670186641334,570.863346098364,0.00529200572247601,0.90811025923445,0.0300874022383687,7.01176935801957e-05,1932587648,3.00172845447885
"DOM","Dominican Republic",2019,22.4,52.6,5.7,2.4,9115.473,125527.294,132.172234898705,22.5572026610543,14.9000307723725,117.07,3.1809718229246,89287393475.0793,5.05216802016253,3.92893172690793,8205.14259161047,1.81060377042959,8.34324880149665,1.07497482890671,10.881882,25.2151261443715,9.01251638199725,-0.270125846937299,0,"Latin America and the Caribbean","Americas",1e-20,-1.05229782348795,0.610633258522777,2284674,3116762000,43.5629174442014,382,915116564,1501,726.801365947416,1119,0,"DAC",51142.293,2829.549,3021.841,2277.845,2263.006,1.212,13.627,217.691,98775.103,NA,NA,NA,"Dominican Republic",153.125023776997,181.897381073143,"Dominican Republic",NA,3.86338996887207,4.23948717,NA,23.0692820412923,1.53654799496333,20523893898.8848,664326055900,NA,-3.021e+09,2626608698100,173.692985902322,173.692985902322,21387.7361285807,232738820798.352,41.9,0.41,0.265600793332219,2.3,21,33.1,48.6,6,14.4,10.1,2.52561865647056,2.52561865647056,70.471,73.577,76.965,28.4,34.4,NA,141410003.662109,141410003.662109,0.8,20.2,3.5,21,21.5,14.2,1.05544444208182,NA,NA,NA,1,"Dominican Republic",0,NA,NA,NA,NA,NA,19,2,2,2,NA,"Dominican Republic",125,3050,5.8,21,23.7,49.4,55.7,0.8,0.9,1.9,2.2,23,2.2,NA,6.5,0.1,7.5,0.1,"Dominican Republic",21.8,2.4,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",890.177,"Dominican Republic",0,0.0330882352941176,0.0427350427350427,0.0172413793103448,0.04,0.0487895499562993,0.814002220985733,30.997091533437,621.950566531335,0.0364700047920633,0.731763498435209,0.0349070779053474,2.55878675709989e-05,3114477326,3.48814900377764
"DZA","Algeria",2019,9.3,17.6,7.4,3.9,119.473,189263.072,151.361667767746,NA,NA,112.36,0.713947308015691,202300870249.603,0.89999999991042,-0.939034027379321,4737.12977369971,1.95176821052892,0.923106483245043,1.83944488568624,42.705368,26.0330218828884,8.46318669830524,-0.905409240722657,0,"Northern Africa","Africa",11.7362689962871,0.0636437926569451,0.305922778489242,0,0,19.0089315435697,55,266175926,767,227.420305069682,712,0,"DAC",152658.723,383.699,3934.706,2877.834,849.075,150.785,1877.974,381.332,168432.137,NA,141.596,NA,"Algeria",88.2194767661221,95.2886160837755,"Algeria",NA,0.123769998550415,5.86751413,NA,20.407941949491,-5.69999999999993,35868658858.1919,4.712214e+12,NA,-1350051614.14718,2.3090099e+13,100,100,15411.7232247586,658163311827.462,NA,0.05,0,NA,NA,NA,NA,NA,NA,NA,0.882992828155892,0.882992828155892,75.238,76.474,77.76,20.1,23.5,NA,189529998.779297,189529998.779297,NA,NA,NA,NA,NA,NA,18.5236789388593,NA,NA,NA,1,"Algeria",0,NA,NA,NA,NA,NA,5,3,3,3,1,"Algeria",148,3478,NA,8.4,10.2,16.1,19.1,1.3,1.5,2.4,2.7,22,2.7,0.1,9.4,0.5,11.7,0.6,"Algeria",17.1,7.4,"Algeria",1,1,1,1,NA,NA,"Algeria",71.09156,"Algeria",0,0.111111111111111,0.184210526315789,0.0864197530864197,0.170212765957447,0.0093963666691676,0.112416869383254,23.4108506452912,216.468702469737,0.0116764442347347,0.107966377268809,0,0,0,0
"ECU","Ecuador",2019,9.9,29.3,5,1.7,2689.644,426412.172,124.142674729473,48.053810269561,10.5536547655104,97.95,0.910242994868348,103544017315.435,0.165403532646692,-1.72928951545876,5970.1089450969,0.266012515466155,3.01376396008165,1.90968326333656,17.34374,25.3632626473143,8.69452045498009,-0.436858000606298,0,"Latin America and the Caribbean","Americas",8.00636756765025,1.17141470211858,0.33,6153181,2293805000,558.284877835976,137,2279306326,1207,1675.98480049238,1070,0,"DAC",114399.982,11297.088,15669.456,12981.312,11529.542,1281.289,170.481,1887.071,369866.889,NA,NA,NA,"Ecuador",96.1797850860302,98.1185014084462,"Ecuador",NA,1.63182997703552,7.77070522,NA,24.0486348220803,4.92909461749174,23050182615.5957,26552001000,NA,-979383496.243027,107656736000,99.9434248127307,99.9434248127307,13850.4502042877,240218607226.113,45.7,0.12,0.183442423751592,1.6,21.5,34.5,51,4.5,13.9,9.1,-0.0565751872692744,-0.0565751872692744,74.699,77.297,79.953,11.6,13.5,NA,554679992.675781,554679992.675781,3.6,29.7,9.9,25,27.2,20.3,5.82070104913459,NA,NA,NA,1,"Ecuador",0,NA,NA,NA,NA,NA,18,2,2,2,1,"Ecuador",110,2508,11.1,9.8,9.9,27.7,30.9,0.6,0.6,1.7,1.9,6,3.7,0.1,23.2,0.3,10.6,0.2,"Ecuador",24.8,4.3,NA,NA,NA,NA,NA,"Ecuador",21.33,"Ecuador",3594.0806,"Ecuador",0,-0.118320610687023,-0.178571428571429,-0.136363636363636,-0.214285714285714,0.539176373788188,1.61862060594644,27.3020208759481,1238.33240561784,0.0264111631864262,1.19792594813466,0.0221529457661681,5.94257510914903e-05,2287651819,2.20935200150766
"EGY","Egypt",2019,7.4,31.2,32.4,7.7,291.132,1338545.32,288.572774376263,16.5182750930815,20.9318510685966,100.63,2.82732944960686,398080548970.536,5.55209307084222,3.67537083022347,3769.03576992117,9.15279959324804,8.40388463187991,1.79400212546566,105.618671,26.709920206102,8.23457448378224,-0.688453066349029,0,"Northern Africa","Africa",1e-20,1.12099899130593,0.14,5507547,16013579000,130.622616151913,118,6779350362,1931,3239.5725817745,1813,1,"DAC",552859.491,43447.731,46560.867,38830.776,38730.308,NA,100.468,6445.392,983910.854,1083.341,NA,NA,"Egypt, Arab Rep.",42.9378018915965,86.3719712663466,"Egypt, Arab Rep.",NA,2.54763007164001,4.5994668,NA,16.6440314510365,-2.68586460412141,87903241852.8409,1143347924100,NA,-8605068000,6879154365700,81.3472078472623,81.3472078472623,15301.7913708943,1616154868513.12,31.9,0.03,0,3.8,20.8,27.5,41.3,9,16.1,12.8,13.6180959117792,13.6180959117792,69.049,71.358,73.711,17.2,20.1,NA,1858619995.11719,1858619995.11719,1.5,68.8,17.6,29.7,21.4,5.1,5.72496131230483,NA,NA,NA,1,"Egypt, Arab Rep.",0,NA,NA,NA,NA,NA,5,3,3,3,NA,"Egypt",134,3139,6.8,6.9,7.9,28.1,34.4,2.4,2.7,9.8,11.8,47,NA,NA,21.4,2.7,17.3,2.2,"Egypt",49.4,53.1,"Egypt",27,30,27,7,"Egypt, Arab Rep.",53.94,"Egypt",15.139509,"Egypt",0,0.0574018126888218,0.13953488372093,0.0385756676557865,0.114942528735632,0.0328131119417193,0.813798260214486,151.647425911758,3808.44698148006,0.0402097094549984,1.00981962390306,0.0402269818040902,1.38352577493246e-05,16008071453,4.02131465463409
"ETH","Ethiopia",2019,14.1,57.9,64.4,15.7,191732.324,2392786.259,322.519847925871,73.0673151788583,12.1948705346236,110.17,2.65736016138456,89640011587.0442,8.3640856990789,5.52381056763929,785.48497203795,15.8096321719344,0.500063731614164,2.656010133459,114.120594,25.2190676151411,6.66630132579777,-0.710879796743392,0,"Sub-Saharan Africa","Africa",12.2060726455302,1.89060946248263,0.13,2191716,1982718000,584.974613485413,726,5208971896,4009,2363.94830675837,3283,1,"DAC",832758.621,168763.19,246232.437,208992.207,204507.6,4305.122,179.485,35983.475,1407176.682,313.566,15393.526,37.775,"Ethiopia",90.581386153143,160.002790013053,"Ethiopia",31.4488486740364,NA,3.23382378,NA,7.9399766087609,-5.77984688357574,5940332983.35659,130990190100,22.1,-2548743427.35754,1988675679000,135.303661045075,135.303661045075,2472.50996957964,282164306399.35,NA,0.12,34.0866592591258,NA,NA,NA,NA,NA,NA,NA,12.8603968185939,12.8603968185939,63.051,65.838,68.795,37.3,52.1,NA,5117689941.40625,5117689941.40625,NA,NA,NA,NA,NA,NA,5.50373971369559,NA,NA,NA,1,"Ethiopia",0,NA,NA,NA,NA,NA,8,4,4,4,1,"Ethiopia",110,2411,17.9,15,13.3,61.1,54.7,4.9,4.4,19.9,18,63,6.8,1.2,36.6,6.2,2.6,0.4,"Ethiopia",54.5,63.1,"Ethiopia",145,154,144,21,"Ethiopia",5.22,"Ethiopia",1146.1527,"Ethiopia",0,0.0252525252525253,0.0472972972972974,-0.00155520995334383,0.01875,0.652582036892507,2.63715752029202,545.076390020841,2461.90541171954,0.658932362847886,2.97615009520102,0.0221186718396918,2.44501976427318e-05,1980526284,2.20942216420491
"GEO","Georgia",2019,7.3,38.3,1.4,0.3,8825.1,457162.336,133.612466666667,31.0672028787938,12.7313001895991,105.76,7.84754838137647,18510819818.4957,5.38071926589951,5.56167165873158,4975.81148194814,4.85289821696723,12.8028589642654,-0.171565740223868,3.720161,23.6416212531234,8.51234374824076,0.585133108496666,0,"Western Asia","Asia",8.53464010501996,-2.69533236557477,0.3,872102,1203542000,51.4033886888493,78,1350711804,1466,1016.51643262021,1388,0,"DAC",218834.72,42026.845,12734.228,9481.344,9085.868,395.476,NA,2402.617,405856.34,NA,NA,22.919,"Georgia",84.4776995305164,106.847933387699,"Georgia",44.723685798174,0.8992999792099,6.66,NA,54.3043084100873,10.9339126331775,8822971427.54715,27003360400,NA,-1072558551.51,4.9726e+10,100,100,18186.8816465807,67658127813.2253,35.9,0.14,0,2.6,22.4,27.6,42.9,6.8,16.2,11.7,3.99568034557234,3.99568034557234,68.493,73.47,78.429,8.6,9.7,NA,539630004.882813,539630004.882813,4.8,54.2,18.5,19.5,26.7,13.8,0.603605792551493,NA,NA,NA,1,"Georgia",0,NA,NA,NA,NA,NA,10,1,1,7,1,"Georgia",121,3057,5.5,7.3,7.4,36.1,40.4,0.1,0.1,0.5,0.7,30,NA,NA,5.6,NA,6.2,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,"Georgia",61.39,"Georgia",1047.3907,"Georgia",0,-0.0788732394366196,0.0266666666666667,-0.0769230769230768,0,0.277693744484984,5.49147170458935,39.1374258999903,905.3054811628,0.222806452226166,5.15383671256815,0.0650182980441223,4.7113094317336e-05,1202669898,6.4971184949805
"GHA","Ghana",2019,6.2,39.5,12.2,1.9,382.553,612141.053,278.45173709811,21.9804916262231,17.406953900926,119.42,5.67741697977102,62465003607.231,6.5077747939152,4.30597775008748,1981.61375988962,7.14364003330857,5.93183375718546,2.08893118401294,31.52229,24.8578722945782,7.59166682197907,-0.00359426718205209,0,"Sub-Saharan Africa","Africa",10.1697672187275,1.72086571018726,0.130338742127867,3553968,2019422000,101.826738683743,294,1211175309,2351,618.893381731156,2057,0,"DAC",285014.044,89570.199,93563.243,77570.309,74427.259,1826.597,1316.453,12451.271,571418.637,335.194,NA,NA,"Ghana",140.365680197901,235.885527920074,"Ghana",NA,6.93182992935181,4.29847813,NA,37.4495998625311,12.7330679998953,25588985706.697,56481199200,34.8,-3292065421.38183,165307592000,215.685354366544,215.685354366544,6453.87502338005,203440920110.743,NA,0.78,163.402309921011,NA,NA,NA,NA,NA,NA,NA,8.48107029698721,8.48107029698721,62.686,64.74,66.825,34.4,47.1,NA,991859985.351563,991859985.351563,NA,NA,NA,NA,NA,NA,9.76736656039863,NA,NA,NA,1,"Ghana",0,NA,NA,NA,NA,NA,6,4,4,4,2,"Ghana",129,3011,7.8,6.2,6.3,37.6,41.4,0.6,0.6,3.5,4,12,NA,NA,15,0.6,2,0.1,"Ghana",62.7,19.6,NA,NA,NA,NA,NA,NA,NA,"Ghana",1340.6803,"Ghana",0,0.0981735159817351,0.101449275362319,0.0757575757575758,0.0952380952380953,0.163014060359321,0.990784192733982,124.570248704103,741.11011856758,0.21240213285544,1.26365140554879,0.0323288542925215,5.68953461100671e-05,2015868032,3.22719589464114
"GMB","Gambia",2019,24.6,54.3,1.3,0.6,1844.327,43337.677,172.730435584882,44.0673819341004,33.1605556156461,62.04,3.9194379121789,1677527292.27233,6.22205315994859,3.51379371760613,668.63512259134,7.11567625631192,15.2086255711844,2.58268676641821,2.508883,21.2405866962887,6.50523850415179,-0.509414646029472,0,"Sub-Saharan Africa","Africa",1e-20,-0.506113628231247,0.19,4582,203511000,10.0590356633376,45,259444800,541,189.332987584624,496,0,"DAC",33276.996,22494.946,262.114,155.509,155.509,NA,NA,47.944,34846.827,NA,NA,NA,"Gambia, The",115.438683908243,150.206441416124,"Gambia, The",NA,25.0524730682373,3.158566,NA,18.8413979684695,-6.33437919027342,449178230.117193,13247497700,NA,-72710000,61769002900,146.989202087314,146.989202087314,2693.76406189025,6758338860.88738,NA,0.67,43.8342481494753,NA,NA,NA,NA,NA,NA,NA,6.25220639943007,6.25220639943007,62.33,63.755,65.186,35.4,50.7,NA,208360000.610352,208360000.610352,NA,NA,NA,NA,NA,NA,2.81390983977653,NA,NA,NA,1,"Gambia, The",0,NA,NA,NA,NA,NA,6,4,4,4,NA,"Gambia",111,2475,14.2,25.3,23.8,54.7,53.9,0.2,0.2,0.4,0.4,197,NA,NA,15.7,0.1,1.9,NA,"Gambia",40.6,1,NA,NA,NA,NA,NA,"Gambia, The",NA,"Gambia",655.0605,"Gambia",0,-0.0303605313092978,-0.0423728813559322,0,0,0.599634695046419,11.2864326235884,17.4226057812906,196.831391527478,1.10321004374136,12.4634839806733,0.121316059021806,2.73140116474252e-06,203506418,12.1313327620641
